"Canada will not send athletes to Summer Olympics; Toronto, York Region confirm first COVID-19 deaths; at least 13 Toronto frontline workers test positive; Ontario COVID-19 cases up 47 to 424 | The Star https://t.co/HFFT5YW2Aw"
"Toronto to provide free, 24/7 childcare for essential and critical service workers https://t.co/Z35AGT5g5l"
"This is frightening for sure!
#CPVID19
#Doctors
#Nurses
 https://t.co/neUQ8ak0Yq"
"Canada will not send athletes to Summer Olympics; Toronto, York Region confirm first COVID-19 deaths; at least 13 Toronto frontline workers test positive; Ontario COVID-19 cases up 47 to 424 https://t.co/dP0Bd9rGft"
13 health-care workers in Toronto test positive for COVID-19 https://t.co/xsgapOLxBl
"Toronto, York Region report first local COVID-19-related deaths  https://t.co/1sZ533hZv8"
Toronto confirms first COVID-19 death; York Region reports death; at least 13 frontline workers test positive; Ontario COVID-19 cases up 47 to 424 | The Star https://t.co/ZJjY6LlvIU
"Relief coming for people suffering from higher #hydro bills during #COVID19 #pandemic, #Ford says  https://t.co/Sf5BUAJhQx"
"Here’s my daily COVID-19 update. Canada now has 1,470 cases of COVID-19 with a +142 increase in the past 24 hours. There has also been one additional death reported per this data — heard of at least two in the GTA alone today (York Region and Toronto). https://t.co/pE3tEGKVob"
"Relief coming for people suffering from higher hydro bills during COVID-19 pandemic, Ford says  https://t.co/5W6L1cA7Oi"
"@CPHO_Canada You might want to tell the company president/owner where I work. He came back to Canada last week, and he has been at work all week. And the company where I work was on the list of places Toronto mayor John Tory wants to close because of Covid-19."
"#covid19 #orea #realtors #realestate #openhouses #socialdistancing
Ontario Real Estate Association calls on agents to stop open houses amid COVID-19 outbreak | CBC News https://t.co/JAPGUSRiA6"
"Six years  ado, March 2014' Conservatives and terrorism sitting pm Stephen Harper, of Canada Operation Unit of Terrors give Rodney Thompson a lemon, by forcing him to live and start sleeping on the streets. Toronto, Coronavirus, US, Donald Trump, Justin Trudeau, Peel Police, RCMP https://t.co/SrriCuH5xY"
13 health-care workers in Toronto test positive for COVID-19 https://t.co/tJYlC81JFi
"Toronto! community transmission is confirmed! Only go out with PPE! I’ve seen what bilateral pneumonia on a Ventilator looks like... and it’s not pretty and it takes months to recover 
Check out this story from CityNews: https://t.co/ex2xvRJO9c"
"https://t.co/izJPAM1i1Y
Ontario, get ready.
""I'm trying to scream as loud as I can about this before I go to work on Monday, because once I go to work on Monday, I may not come out for four months."""
@DGtrades11 @brianlilley John Tory on @NBCnews calling Toronto residents #CoronaVirus racists https://t.co/0qBEATCueu
"@fordnation @RodPhillips01 1) It's not just ""homeowners"" who pay 4 hydro; 2)it matters NOT if ppl are at home self-isolating - we ARE staying home!The OEB has been gouging us 4 DECADES.Drop rates or credit $ amt 4 EVERY hydro customer - do the right thing! https://t.co/zLkwOBJC3B"
#MORE: The COC’s statement comes amid a chorus of criticism aimed at the International Olympic Committee’s response to the COVID-19 pandemic. https://t.co/CbKZu5aLcB
"Vancouver, Victoria, Nanaimo, Saskatoon, Brandon, Kingston, Peterborough, Timmins, St. John’s, Halifax, Hamilton, Kingston, Mississauga, Guelph, Montreal, Edmonton: all have free transit https://t.co/G5TVqco38I but in Toronto, @TTChelps has fare enforcers out. in a pandemic."
Huge truck stuck in the drive-thru in #Toronto Wendys on Victoria Park north of #Hwy401 Meanwhile #coronavirus only drive-thru was open https://t.co/M4PK5yywZq
"Please go read this article. We NEED to take this seriously! I can’t express that enough!!! #COVID19 #StayHome #COVID19outbreak #coronavirus #CoronavirusPandemic #COVID19Ontario #COVID19ON #CanadaCovid19 #Canadians ‼️⬇️⬇️
https://t.co/TJuDShVhDD"
13 health-care workers in Toronto test positive for COVID-19 https://t.co/EYIHehSCZH
"Epidemiologists say that shutting down schools for only a month is not enough to stop the spread of COVID-19 and believe social isolation could continue for months, if not years.#COVIDー19 | https://t.co/uGa2UvuI6X https://t.co/oiOtGUKypm"
"Woah so crazy, I think shootings went down in Toronto.. must be the coronavirus 👀"
"So, it's official: Last week in-person meet ups on Tinder declined to zero in New York, Los Angeles, San Francisco, Seattle, DC, Boston, and Toronto. #tinder #coronavirus https://t.co/20aJoXVorR"
"Toronto, York Region report first local COVID-19-related deaths  https://t.co/diUO8u11pa #COVID19Canada"
"🚨I will be speaking live on TV 📺 @globalnewsto Morning Toronto with @AntonyRobart at 7:10 am, Monday March 23 answering all your #COVID19 questions with simple answers backed up by research evidence. Tune in 👀👂

https://t.co/tZjM25HbEL

#coronavirus https://t.co/s062kVzmij"
